gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,color,-log10(padj),domain
SteCoe_29909,1421.1604632714036,0.14127516289072153,0.06913897547793352,2.043350540185703,0.041017749854850794,0.15853267518560793,anterior,0.7998812117409567,DSPn domain protein
SteCoe_29910,90.26138614119235,-0.7459318747697402,0.23879930409664857,-3.123676920213475,0.0017860645287928242,0.01765723238326017,posterior,1.753077367285722,hypothetical protein
SteCoe_29911,1399.118551788213,-0.3103636027132453,0.06935717282567992,-4.4748594855978805,7.646158032245663e-06,0.0003332164461644365,posterior,3.477273571784461,hypothetical protein
SteCoe_29914,502.545368876519,-0.2454712830329046,0.1047779739054816,-2.3427756224255685,0.019140890345731847,0.09503245116083651,posterior,1.0221280688843415,hypothetical protein
SteCoe_29921,140.73085795644545,-0.7015023408137334,0.2051473042275207,-3.4195055277729858,0.0006273505788043196,0.008346768418340962,posterior,2.0784816358616234,hypothetical protein
SteCoe_29922,984.4319134361922,-0.42295203933460584,0.10721199071696697,-3.9450068644949714,7.979769261683625e-05,0.001821776144934296,posterior,2.7395049890493794,hypothetical protein
SteCoe_29925,1059.1949187447167,-0.2161500276946583,0.09854126962590168,-2.1934974911044076,0.02827155515330285,0.12366054664965774,posterior,0.907768838005305,SHIPPO-rpt domain protein
SteCoe_29926,524.2741895047433,-0.26759595263642455,0.11283857506189358,-2.3714935472168475,0.01771635604063052,0.09065781617340621,posterior,1.042594746729594,PhoLip_ATPase_N domain protein
SteCoe_29927,234.73456915957158,-0.4192794964508685,0.16918554270352099,-2.4782229601356045,0.013203860646125073,0.07406231684721692,posterior,1.1304027062992217,hypothetical protein
SteCoe_29928,728.364788307977,-0.3507704953127106,0.1004041701369819,-3.493584926145525,0.0004765813717248948,0.006831635178873619,posterior,2.1654753337757953,hypothetical protein
SteCoe_29932,106.93578372511365,-0.5038319990726863,0.21254073735179171,-2.3705196723711235,0.017763098617443945,0.09082348311169773,posterior,1.0418018467734842,hypothetical protein
SteCoe_29933,886.18956107931,-0.21190339159532376,0.08091049232557547,-2.6189853195138943,0.008819174276540583,0.05609994293672483,posterior,1.2510375804956768,hypothetical protein
SteCoe_2995,127.52021230340125,0.3664635963756971,0.19319446737666643,1.8968638250970828,0.05784591294040655,0.1977652297357415,anterior,0.7038500618858601,TPR_12 domain protein
SteCoe_29961,698.3422691683108,0.2317469819720769,0.08916600522542319,2.5990508533626753,0.009348192344094595,0.058321351578795144,anterior,1.2341724199368074,ABC1 family kinase
SteCoe_29963,5323.796499866079,0.11745771692329551,0.055304697538456404,2.123828935898631,0.03368445045520491,0.139317791016937,anterior,0.8559934202083492,hypothetical protein
SteCoe_29966,102343.12429981092,0.2202947358700482,0.04684485118202589,4.702645654995145,2.568118913303912e-06,0.000154914156143197,anterior,3.8099088943520525,EF1_GNE domain protein
SteCoe_29969,34251.428312967,0.2715535667847359,0.049099276929641195,5.530703989263826,3.1894815329012445e-08,5.658557707604355e-06,anterior,5.247294250693341,UBA domain protein
SteCoe_2997,199120.72270467726,0.22785111283313175,0.04885160624762603,4.6641478210187675,3.098985642821621e-06,0.00017694047972409863,anterior,3.7521727995962277,hypothetical protein
SteCoe_29972,15088.857369641977,0.12905427554508145,0.049674532766573624,2.5979967673077557,0.009376937673225309,0.05844574637304531,anterior,1.2332470908996813,GTP_EFTU domain protein
SteCoe_29978,24018.95685566819,0.19509187037376174,0.045420956983073885,4.295195067036185,1.745397966293898e-05,0.0005992158870135033,anterior,3.222416680704397,GDI domain protein
SteCoe_2998,1370.5194309962808,0.36110834943439185,0.0726516976200537,4.970404839304359,6.681324758461366e-07,5.7529439069429046e-05,anterior,4.240109860465016,Aminotran_4 domain protein
SteCoe_29982,937.672089963643,-0.3145990803668411,0.1229757410280814,-2.558220651786946,0.010520931147757831,0.06321439609713583,posterior,1.1991840066293482,hypothetical protein
SteCoe_29984,1575.243986503474,-0.3019073375957418,0.12268959249046618,-2.460741220729069,0.013865033177738415,0.07630771094779024,posterior,1.1174315740651795,hypothetical protein
SteCoe_29996,1630.8020739701951,0.17651240113017108,0.0673635590636794,2.6202950613596925,0.00878537169977648,0.05596743057190542,anterior,1.2520646308109329,MBF1 domain protein
SteCoe_3001,198.04203492862484,-0.688311684120773,0.19234151071450376,-3.5785914416698508,0.00034545100399852236,0.005364916901370507,posterior,2.2704370005490535,hypothetical protein
SteCoe_30010,313.6588789349628,-0.30907251081619125,0.13751853826595892,-2.247497062675647,0.024608278091302234,0.11247533390561448,posterior,0.9489427088701031,Ras domain protein
SteCoe_30012,492.3491206683913,0.44607339921705264,0.11270186623475711,3.95799478855022,7.558160641413156e-05,0.0017543148080080059,anterior,2.7558924707687225,zf-LITAF-like domain protein
SteCoe_30018,12728.003032073104,0.1445565519380244,0.056298842917082266,2.567664705843588,0.010238613632986124,0.06205811981381343,anterior,1.2072013864517452,HEAT_EZ domain protein
SteCoe_30026,11033.67793643864,0.1187722469463746,0.047757197696783195,2.487002015915494,0.012882466903395728,0.07283717032034596,anterior,1.1376469346251994,CAF1C_H4-bd domain protein
SteCoe_30028,12559.14995510283,0.25116782236258284,0.05027808551374767,4.995572520236582,5.86614740074626e-07,5.241243162993123e-05,anterior,4.280565691109014,ELFV_dehydrog_N domain protein
SteCoe_30029,162.56633480974799,-0.3622640666958293,0.17218245739281343,-2.1039545618132727,0.035382410802427176,0.14339646997058833,posterior,0.8434615396805222,hypothetical protein
SteCoe_3003,111191.12024266913,0.25120341748318686,0.04555891483492469,5.513814769148509,3.51138160128272e-08,6.096101033641562e-06,anterior,5.214947843835548,Alba domain protein
SteCoe_30032,6667.050361354552,0.1791024227295887,0.052669226749056566,3.400513616479036,0.000672593859834782,0.00882221700424566,anterior,2.0544222638793808,Strumpellin domain protein
SteCoe_30040,1353.9741689163932,0.22250857421273929,0.08494841397398488,2.6193375932937566,0.008810071186076724,0.05607459317659683,anterior,1.2512338685573,PX domain protein
SteCoe_30041,622.6916655706459,-0.27823384060601863,0.10876046160234037,-2.558225999658974,0.010520769339933062,0.06321439609713583,posterior,1.1991840066293482,hypothetical protein
SteCoe_30042,785.3486021907893,-0.29659302986447034,0.08878139729977996,-3.3407114427698406,0.0008356402367169561,0.010332519753823903,posterior,1.9857937557565357,hypothetical protein
SteCoe_30054,1942.5179867254992,0.2274478099804264,0.0628230066909365,3.6204540654887243,0.0002940864598783757,0.0047730033473946725,anterior,2.3212082610549745,hypothetical protein
SteCoe_3007,431.6617973227333,-0.4221745691151363,0.12250613997281938,-3.446150284457618,0.0005686340321746409,0.00777873870791626,posterior,2.109090816454938,hypothetical protein
SteCoe_30076,6160.4973910116,0.157367448173707,0.07353943283838382,2.139905654692094,0.032362392040297804,0.13542335265616545,anterior,0.868306438640435,Ribosomal_L28e domain protein
SteCoe_30077,512.2165729134564,-0.3851480084572428,0.1234061518446574,-3.120979000642235,0.0018025088726616515,0.017754047263291932,posterior,1.750702628312907,Kinesin domain protein
SteCoe_30080,4322.647479122642,0.14018510311861365,0.05199630348647463,2.6960590218702536,0.007016523295297215,0.04756912163037506,anterior,1.322674867806567,DEAD domain protein
SteCoe_30089,1050.4282328486727,-0.2226612662875018,0.11774171333852278,-1.8910992542406921,0.05861109606495164,0.199391643360041,posterior,0.7002930472213159,Ank_2 domain protein
SteCoe_30092,1338.4758183884126,-0.21865639337740547,0.10605422145260282,-2.061741535438325,0.03923234988412153,0.15388824383275737,posterior,0.812794556475067,CAMK related kinase
SteCoe_30095,1448.2178638060261,0.18581501502707373,0.06883266645016152,2.6995178976774583,0.006944002061849747,0.04719357734842123,anterior,1.3261171011950004,hypothetical protein
SteCoe_301,399.0895999145561,-0.3795429047220644,0.11749544615567599,-3.23027757364475,0.0012367008899428049,0.013661930058892218,posterior,1.8644879423297833,hypothetical protein
SteCoe_3010,157.40245406219302,-0.3928845267526625,0.19376915015419002,-2.0275906997580795,0.04260203898981138,0.16268310811667244,posterior,0.788657538842903,hypothetical protein
SteCoe_30116,427.49324905168254,-0.28797299789054703,0.1085272821621469,-2.653461803828243,0.007967078700859775,0.051995415213373974,posterior,1.284034949352052,Ras domain protein
SteCoe_30120,2525.366500217407,0.12725484149699554,0.05795038130936359,2.1959275956728477,0.028097126188523103,0.12312457061968446,anterior,0.9096552710350574,DEAD domain protein
SteCoe_30121,18490.390402999383,0.21444271678947563,0.046045338679382104,4.657207937651623,3.2052666512855694e-06,0.00017913433755260838,anterior,3.746821157979785,R3H domain protein
SteCoe_30132,3962.9328946220526,0.20182363334515524,0.06363831910774335,3.1714167843348617,0.0015169732370690064,0.015801681221644662,anterior,1.801296703777235,UPF1_Zn_bind domain protein
SteCoe_3014,21553.840266224317,0.16080696220647514,0.057393185898841036,2.801847635534768,0.00508108646789301,0.03791108331075728,anterior,1.4212338054136584,Ribosomal_L18A domain protein
SteCoe_30146,1443.1080586735845,-0.4317154876372754,0.11733789896871791,-3.679250194793159,0.00023392069464466878,0.0040315920205345095,posterior,2.3945234230395585,Kelch_4 domain protein
SteCoe_30150,443.17708762956846,-0.21501780393161396,0.11057520627245179,-1.9445390262426534,0.05183048400077516,0.18483436128132144,posterior,0.7332172889185367,CDPK family kinase
SteCoe_30157,1531.1900791346627,0.4681929354429892,0.21924505847913034,2.1354777101512457,0.03272200900143916,0.13639386691718364,anterior,0.8652051577140574,hypothetical protein
SteCoe_30167,3211.007903776394,0.18249762979689643,0.05561804688943056,3.281266423463309,0.001033420787450916,0.012018956284942596,anterior,1.9201332444273504,WD40 domain protein
SteCoe_30169,197.80819511816617,-0.5439571210057178,0.1797671054235774,-3.025899091627555,0.002478950182758258,0.022421168872772235,posterior,1.6493417502708116,hypothetical protein
SteCoe_30173,1935.0510551291638,0.23023619290215408,0.0698075975362148,3.298153797410262,0.0009732281183551677,0.011507371671847315,anterior,1.9390238595814433,Choline_transpo domain protein
SteCoe_3018,540.4680082997361,-0.3092187453393065,0.11415847255596101,-2.7086797713391446,0.006755150474312834,0.04623380872707573,posterior,1.3350403280410943,Kinesin domain protein
SteCoe_30184,619.7510855693585,-0.25835716728173935,0.09412602517242483,-2.744800567201978,0.006054768057192643,0.042727533738695214,posterior,1.369292174222046,DYRK family kinase
SteCoe_30186,916.8098337930991,0.1632479083415308,0.07959540009965463,2.050971640787558,0.04026970856381983,0.15685571958983915,anterior,0.8044996405555426,Cluap1 domain protein
SteCoe_30189,954.5125745363616,-0.22009392851866752,0.11637753233545271,-1.891206353166668,0.05859680360482592,0.19937478396708935,posterior,0.7003297701790663,hypothetical protein
SteCoe_3019,423.349150418688,-0.26760915130193086,0.12974702110462588,-2.0625456293608098,0.039155818053631664,0.153672732717745,posterior,0.8134031857258042,hypothetical protein
SteCoe_30194,1326.1189944719902,-0.1329737650373488,0.06990093047449317,-1.902317524741261,0.05712965596628001,0.19635388274649015,posterior,0.7069605064704512,hypothetical protein
SteCoe_30213,800.1778316921854,0.18962977383096838,0.08879107715039797,2.135685025081582,0.03270509581120776,0.1363499835908884,anterior,0.8653449099877495,UPF0172 domain protein
SteCoe_30220,4169.941856274941,0.2303693949526557,0.05450433167003958,4.226625442309334,2.3722205039162587e-05,0.0007449470094209969,anterior,3.127874618975934,hypothetical protein
SteCoe_30221,201.423029517788,-0.35171409354818045,0.15896501672133745,-2.2125251253533875,0.026930402117816405,0.1198967188606575,posterior,0.9211927018069804,NEK family kinase
SteCoe_30224,12576.992334835506,0.202046674596932,0.05622513533464815,3.5935293600338007,0.0003262288699951872,0.0051434423254290195,anterior,2.2887461256433834,EF-hand_7 domain protein
SteCoe_30230,268.4703969980177,-0.33033492989893487,0.1362474158784975,-2.424522533282542,0.015328532025311748,0.08224258112274048,posterior,1.0849032681229636,ubiquitin domain protein
SteCoe_30234,102.82806959178906,-0.40640161849629536,0.21022491073182442,-1.9331753648107182,0.053214598453979654,0.18801200122208497,posterior,0.7258144278736858,hypothetical protein
SteCoe_30236,9252.533784212284,0.23268794369534215,0.05116055356287412,4.548190500116045,5.4109145591394285e-06,0.00025616638780666834,anterior,3.5914778556519833,hypothetical protein
SteCoe_30245,283799.3465240837,0.20745637918178772,0.0537193032888908,3.8618590800802486,0.00011252747030676352,0.002328402714080066,anterior,2.6329419031557064,AdoHcyase domain protein
SteCoe_30249,228.73154039631103,-0.37595503758815096,0.145078271610784,-2.5913945170008863,0.009558784031741324,0.05938849991673094,posterior,1.2262976443494114,hypothetical protein
SteCoe_30252,193.21372371498686,0.4022039021959064,0.15978660823522642,2.5171314832830705,0.0118314667225599,0.06886049070415484,anterior,1.1620298868107328,MAPK family kinase
SteCoe_30256,1500.277786253336,0.18834890041597283,0.07006690691208864,2.688129228428621,0.0071853582929983974,0.04823519050257396,anterior,1.3166360019110792,Phosducin domain protein
SteCoe_3026,156.88082247572467,-0.756210545457055,0.20555780081884176,-3.6788219296211677,0.0002343137904702269,0.004035110227178408,posterior,2.394144597149721,hypothetical protein
SteCoe_30262,33672.222198271294,0.19380074085240012,0.06555620715956424,2.956253103244485,0.003114014345719048,0.026419015629115833,anterior,1.578083368205499,RS4NT domain protein
SteCoe_30265,2263.61551732403,0.18827162109450274,0.061107165998562744,3.0810072438792355,0.0020630162975946225,0.019614269821387163,anterior,1.7074278546741264,GBP domain protein
SteCoe_30269,83.0316401029079,-0.655187428086742,0.26384340429758824,-2.483243535425877,0.013019204552286053,0.07335411451438427,posterior,1.13457552107391,hypothetical protein
SteCoe_30277,748.6975069420977,0.20744836396775826,0.10927607686280089,1.8983877342907853,0.05764502419498758,0.19742611814912026,anterior,0.7045953936232812,Peptidase_C12 domain protein
SteCoe_3028,1826.7052284856527,0.19562327871793347,0.06477861677716124,3.019874280287252,0.0025287962919087357,0.022698577560915992,anterior,1.6440013576439236,LSM14 domain protein
SteCoe_30280,50513.72760611794,0.14338942734837218,0.03974889113393287,3.6073818226834344,0.00030930233737860526,0.004969783380272939,anterior,2.3036625406031632,hypothetical protein
SteCoe_30281,1326.6473129256158,0.2583337664859386,0.07925092408706345,3.259694059871635,0.00111532451065891,0.012614745551170743,anterior,1.8991215051017738,Aminotran_4 domain protein
SteCoe_30282,736.9771271641192,0.2412979047316618,0.09496286166254958,2.5409712861130243,0.011054499767329765,0.06558546884750996,anterior,1.1831923724902327,EF-hand_5 domain protein
SteCoe_30292,1624.2155914923417,0.16775427603571266,0.0747284425869326,2.244851762306726,0.024777650514858092,0.11312849029169973,anterior,0.9464280085289114,Kinesin domain protein
SteCoe_30295,2538.1486969069397,-0.18564437750709092,0.05985457478487597,-3.10159044942375,0.0019248405846776888,0.01860708277284172,posterior,1.7303217104247135,zf-LITAF-like domain protein
SteCoe_30300,1083.8836960641881,0.21301359868154965,0.07846699103038399,2.7146905454685593,0.006633772571984757,0.04566653110965909,anterior,1.3404019767256152,PSI domain protein
